Date,NumberofGames,DayofWeek,VisitingTeam,VisitingTeamLeague,VisitingTeamGameNumber,HomeTeam,HomeTeamLeague,HomeTeamGameNumber,VistingTeamScore,HomeTeamScore,NumberofOuts,DayNight,Completition_Information,Forfeit_Information,Protest_Information,BallParkID,Attendance
2003-06-30,0,Mon,SEA,AL,81,OAK,AL,81,3,1,54,N,,,,OAK01,24831
2003-06-30,0,Mon,ARI,NL,81,COL,NL,84,8,7,72,N,,,,DEN02,33533
2003-06-30,0,Mon,ATL,NL,80,FLO,NL,84,1,8,51,N,,,,MIA01,11254
2003-06-30,0,Mon,MON,NL,82,NYN,NL,81,1,3,51,N,,,,NYC17,29829
2003-06-30,0,Mon,CHN,NL,81,PHI,NL,79,3,4,51,N,,,,PHI12,23323
2003-06-30,0,Mon,SFN,NL,81,SLN,NL,81,5,1,54,N,,,,STL09,33873
2003-07-01,0,Tue,TEX,AL,82,ANA,AL,81,5,7,51,N,,,,ANA01,26715
2003-07-01,0,Tue,NYA,AL,83,BAL,AL,81,3,7,51,N,,,,BAL12,36023
2003-07-01,0,Tue,MIN,AL,82,CHA,AL,83,1,6,51,N,,,,CHI12,30694
2003-07-01,0,Tue,TOR,AL,84,DET,AL,81,0,5,51,N,,,,DET05,15448
2003-07-01,0,Tue,CLE,AL,82,KCA,AL,81,3,6,51,N,,,,KAN06,12831
2003-07-01,0,Tue,SEA,AL,82,OAK,AL,82,2,3,65,N,,,,OAK01,20233
2003-07-01,0,Tue,BOS,AL,81,TBA,AL,81,3,4,65,N,,,,STP01,12122
2003-07-01,0,Tue,ARI,NL,82,COL,NL,85,4,7,51,N,,,,DEN02,25209
2003-07-01,0,Tue,ATL,NL,81,FLO,NL,85,1,20,51,N,,,,MIA01,13073
2003-07-01,0,Tue,MIL,NL,81,HOU,NL,82,5,6,58,N,,,,HOU03,23407
2003-07-01,0,Tue,SDN,NL,84,LAN,NL,81,7,1,54,N,,,,LOS03,49374
2003-07-01,0,Tue,MON,NL,83,NYN,NL,82,6,7,53,N,,,,NYC17,30084
2003-07-01,0,Tue,CHN,NL,82,PHI,NL,80,3,4,53,N,,,,PHI12,25307
2003-07-01,0,Tue,CIN,NL,81,PIT,NL,79,5,3,54,N,,,,PIT08,17803
2003-07-01,0,Tue,SFN,NL,82,SLN,NL,82,5,1,54,N,,,,STL09,39894
2003-07-02,0,Wed,TEX,AL,83,ANA,AL,82,0,5,51,N,,,,ANA01,33114
2003-07-02,0,Wed,MIN,AL,83,CHA,AL,84,6,8,71,N,,,,CHI12,19555
2003-07-02,0,Wed,TOR,AL,85,DET,AL,82,8,2,54,N,,,,DET05,16052
2003-07-02,0,Wed,CLE,AL,83,KCA,AL,82,2,8,51,N,,,,KAN06,12918
2003-07-02,0,Wed,SEA,AL,83,OAK,AL,83,13,0,54,N,,,,OAK01,33420
2003-07-02,0,Wed,BOS,AL,82,TBA,AL,82,5,4,54,N,,,,STP01,14345
2003-07-02,0,Wed,ARI,NL,83,COL,NL,86,2,6,51,N,,,,DEN02,47032
2003-07-02,0,Wed,ATL,NL,82,FLO,NL,86,2,1,78,N,,,,MIA01,30634
2003-07-02,0,Wed,MIL,NL,82,HOU,NL,83,5,3,66,N,,,,HOU03,24340
2003-07-02,0,Wed,SDN,NL,85,LAN,NL,82,4,3,60,N,,,,LOS03,26408
2003-07-02,0,Wed,MON,NL,84,NYN,NL,83,11,4,54,N,,,,NYC17,35547
2003-07-02,0,Wed,CHN,NL,83,PHI,NL,81,1,0,54,N,,,,PHI12,23591
2003-07-02,0,Wed,CIN,NL,82,PIT,NL,80,4,3,54,N,,,,PIT08,15322
2003-07-02,0,Wed,SFN,NL,83,SLN,NL,83,4,1,54,N,,,,STL09,33835
2003-07-03,0,Thu,TEX,AL,84,ANA,AL,83,6,5,54,N,,,,ANA01,42579
2003-07-03,0,Thu,TOR,AL,86,BAL,AL,82,5,6,51,N,,,,BAL12,27022
2003-07-03,0,Thu,DET,AL,83,KCA,AL,83,2,3,51,N,,,,KAN06,12978
2003-07-03,0,Thu,CLE,AL,84,MIN,AL,84,4,1,54,N,,,,MIN03,15064
2003-07-03,0,Thu,SEA,AL,84,OAK,AL,84,2,5,51,D,,,H,OAK01,19612
2003-07-03,0,Thu,BOS,AL,83,TBA,AL,83,5,6,59,N,,,,STP01,12838
2003-07-03,0,Thu,MON,NL,85,ATL,NL,83,5,4,54,N,,,,ATL02,31607
2003-07-03,0,Thu,ARI,NL,84,COL,NL,87,8,4,54,N,,,,DEN02,48560
2003-07-03,0,Thu,MIL,NL,83,HOU,NL,84,3,7,51,N,,,,HOU03,31379
2003-07-03,0,Thu,SDN,NL,86,LAN,NL,83,7,4,54,N,,,,LOS03,31455
2003-07-03,0,Thu,CHN,NL,84,PHI,NL,82,2,12,51,N,,,,PHI12,57326
2003-07-03,0,Thu,CIN,NL,83,PIT,NL,81,7,8,51,N,,,,PIT08,19947
2003-07-03,0,Thu,SFN,NL,84,SLN,NL,84,5,9,51,D,,,,STL09,38129
2003-07-04,0,Fri,TOR,AL,87,BAL,AL,83,5,8,51,N,,,,BAL12,25641
2003-07-04,0,Fri,DET,AL,84,KCA,AL,84,8,9,51,N,,,,KAN06,39920
2003-07-04,0,Fri,CLE,AL,85,MIN,AL,85,2,9,51,N,,,,MIN03,21328
2003-07-04,0,Fri,BOS,AL,84,NYA,AL,84,10,3,54,D,,,,NYC16,55144
2003-07-04,0,Fri,ANA,AL,84,OAK,AL,85,1,0,54,N,,,,OAK01,33134
2003-07-04,0,Fri,CHA,AL,85,TBA,AL,84,3,4,52,N,,,,STP01,9493
2003-07-04,0,Fri,SEA,AL,85,TEX,AL,85,3,7,51,N,,,,ARL02,49530
2003-07-04,0,Fri,MON,NL,86,ATL,NL,84,6,8,51,N,,,,ATL02,48923
2003-07-04,0,Fri,SLN,NL,85,CHN,NL,85,11,8,54,D,,,,CHI11,39756
2003-07-04,0,Fri,NYN,NL,84,CIN,NL,84,7,2,54,D,,,,CIN09,35111
2003-07-04,0,Fri,ARI,NL,85,LAN,NL,84,3,1,60,N,,,,LOS03,55038
2003-07-04,0,Fri,COL,NL,88,MIL,NL,84,8,6,54,D,,,,MIL06,21144
2003-07-04,0,Fri,FLO,NL,87,PHI,NL,83,2,1,54,N,,,,PHI12,19690
2003-07-04,0,Fri,HOU,NL,85,PIT,NL,82,2,3,51,D,,,,PIT08,30082
2003-07-04,0,Fri,SFN,NL,85,SDN,NL,87,8,6,54,N,,,,SAN01,42379
2003-07-05,0,Sat,TOR,AL,88,BAL,AL,84,2,9,51,N,,,,BAL12,29859
2003-07-05,0,Sat,DET,AL,85,KCA,AL,85,9,5,54,N,,,,KAN06,19030
2003-07-05,0,Sat,CLE,AL,86,MIN,AL,86,13,2,54,N,,,,MIN03,20273
2003-07-05,0,Sat,BOS,AL,85,NYA,AL,85,10,2,54,D,,,,NYC16,54948
2003-07-05,0,Sat,ANA,AL,85,OAK,AL,86,6,3,54,N,,,,OAK01,55601
2003-07-05,0,Sat,CHA,AL,86,TBA,AL,85,2,3,51,N,,,,STP01,13365
2003-07-05,0,Sat,SEA,AL,86,TEX,AL,86,3,2,60,N,,,,ARL02,31332
2003-07-05,0,Sat,MON,NL,87,ATL,NL,85,2,3,53,N,,,,ATL02,34454
2003-07-05,0,Sat,SLN,NL,86,CHN,NL,86,5,6,53,D,,,,CHI11,38953
2003-07-05,0,Sat,NYN,NL,85,CIN,NL,85,6,2,54,N,,,,CIN09,41020
2003-07-05,0,Sat,ARI,NL,86,LAN,NL,85,0,2,51,D,,,,LOS03,38956
2003-07-05,0,Sat,COL,NL,89,MIL,NL,85,9,8,54,N,,,,MIL06,30731
2003-07-05,0,Sat,FLO,NL,88,PHI,NL,84,5,4,54,N,,,,PHI12,52110
2003-07-05,0,Sat,HOU,NL,86,PIT,NL,83,3,4,51,N,,,,PIT08,22258
2003-07-05,0,Sat,SFN,NL,86,SDN,NL,88,2,5,51,N,,,,SAN01,56474
2003-07-06,0,Sun,TOR,AL,89,BAL,AL,85,5,3,60,D,,,,BAL12,30284
2003-07-06,0,Sun,DET,AL,86,KCA,AL,86,3,5,51,D,,,,KAN06,12844
2003-07-06,0,Sun,CLE,AL,87,MIN,AL,87,5,3,60,D,,,,MIN03,20549
2003-07-06,0,Sun,BOS,AL,86,NYA,AL,86,1,7,51,D,,,,NYC16,54918
2003-07-06,0,Sun,ANA,AL,86,OAK,AL,87,5,6,53,D,,,,OAK01,25084
2003-07-06,0,Sun,CHA,AL,87,TBA,AL,86,11,3,54,D,,,,STP01,11683
2003-07-06,0,Sun,SEA,AL,87,TEX,AL,87,1,5,51,N,,,,ARL02,18114
2003-07-06,0,Sun,MON,NL,88,ATL,NL,86,5,7,51,D,,,,ATL02,27724
2003-07-06,0,Sun,SLN,NL,87,CHN,NL,87,4,1,54,D,,,,CHI11,37713
2003-07-06,0,Sun,NYN,NL,86,CIN,NL,86,7,5,54,D,,,,CIN09,31054
2003-07-06,0,Sun,ARI,NL,87,LAN,NL,86,2,1,54,N,,,,LOS03,41769
2003-07-06,0,Sun,COL,NL,90,MIL,NL,86,1,3,51,D,,,,MIL06,21623
2003-07-06,0,Sun,FLO,NL,89,PHI,NL,85,6,3,54,D,,,,PHI12,26244
2003-07-06,0,Sun,HOU,NL,87,PIT,NL,84,3,8,51,D,,,,PIT08,18741
2003-07-06,0,Sun,SFN,NL,87,SDN,NL,89,3,2,54,D,,,,SAN01,24365
2003-07-07,0,Mon,BOS,AL,87,NYA,AL,87,1,2,52,D,,,,NYC16,55016
2003-07-07,0,Mon,COL,NL,91,ARI,NL,88,6,14,51,N,,,,PHO01,32019
2003-07-07,0,Mon,FLO,NL,90,CHN,NL,88,3,6,51,N,,,,CHI11,38662
2003-07-07,0,Mon,CIN,NL,87,HOU,NL,88,1,7,51,N,,,,HOU03,25339
2003-07-07,0,Mon,PIT,NL,85,MIL,NL,87,2,9,51,N,,,,MIL06,12322
2003-07-07,0,Mon,PHI,NL,86,MON,NL,89,1,8,51,N,,,,MON02,7099
2003-07-07,0,Mon,ATL,NL,87,NYN,NL,87,7,3,54,N,,,,NYC17,32399
2003-07-07,0,Mon,LAN,NL,87,SDN,NL,90,1,7,51,N,,,,SAN01,20657
2003-07-07,0,Mon,SLN,NL,88,SFN,NL,88,1,5,51,N,,,,SFO03,42674
2003-07-08,0,Tue,KCA,AL,87,ANA,AL,87,4,0,54,N,,,,ANA01,34283
2003-07-08,0,Tue,NYA,AL,88,CLE,AL,88,0,4,51,N,,,,CLE08,26540
2003-07-08,0,Tue,CHA,AL,88,DET,AL,87,1,2,51,N,,,,DET05,13643
2003-07-08,0,Tue,TBA,AL,87,OAK,AL,88,9,3,54,N,,,,OAK01,13162
2003-07-08,0,Tue,BAL,AL,86,SEA,AL,88,5,6,51,N,,,,SEA03,37327
2003-07-08,0,Tue,MIN,AL,88,TEX,AL,88,6,8,51,N,,,,ARL02,17353
2003-07-08,0,Tue,BOS,AL,88,TOR,AL,90,2,1,72,N,,,,TOR02,20022
2003-07-08,0,Tue,COL,NL,92,ARI,NL,89,3,9,51,N,,,,PHO01,36436
2003-07-08,0,Tue,FLO,NL,91,CHN,NL,89,4,3,54,D,,,,CHI11,33227
2003-07-08,0,Tue,CIN,NL,88,HOU,NL,89,3,6,51,N,,,,HOU03,29091
2003-07-08,0,Tue,PIT,NL,86,MIL,NL,88,8,7,60,N,,,,MIL06,12425
2003-07-08,0,Tue,PHI,NL,87,MON,NL,90,13,6,54,N,,,,MON02,8225
2003-07-08,0,Tue,ATL,NL,88,NYN,NL,88,5,3,54,N,,,,NYC17,29096
2003-07-08,0,Tue,LAN,NL,88,SDN,NL,91,5,8,51,N,,,,SAN01,24843
2003-07-08,0,Tue,SLN,NL,89,SFN,NL,89,3,8,51,D,,,,SFO03,42672
2003-07-09,0,Wed,KCA,AL,88,ANA,AL,88,3,5,51,N,,,,ANA01,34196
2003-07-09,0,Wed,NYA,AL,89,CLE,AL,89,6,2,54,N,,,,CLE08,25058
2003-07-09,0,Wed,CHA,AL,89,DET,AL,88,2,4,51,N,,,,DET05,12869
2003-07-09,0,Wed,TBA,AL,88,OAK,AL,89,3,6,51,D,,,,OAK01,21036
2003-07-09,0,Wed,BAL,AL,87,SEA,AL,89,7,2,54,N,,,,SEA03,39563
2003-07-09,0,Wed,MIN,AL,89,TEX,AL,89,1,4,51,N,,,,ARL02,20409
2003-07-09,0,Wed,BOS,AL,89,TOR,AL,91,8,7,54,N,,,,TOR02,23551
2003-07-09,0,Wed,SDN,NL,92,ARI,NL,90,3,8,51,N,,,,PHO01,30458
2003-07-09,0,Wed,FLO,NL,92,CHN,NL,90,1,5,51,D,,,,CHI11,33054
2003-07-09,0,Wed,SFN,NL,90,COL,NL,93,7,11,51,N,,,,DEN02,31139
2003-07-09,0,Wed,CIN,NL,89,HOU,NL,90,2,12,51,N,,,,HOU03,26034
2003-07-09,0,Wed,PIT,NL,87,MIL,NL,89,1,2,71,N,,,,MIL06,22490
2003-07-09,0,Wed,PHI,NL,88,MON,NL,91,2,0,54,N,,,,MON02,7005
2003-07-09,0,Wed,ATL,NL,89,NYN,NL,89,6,3,54,D,,,,NYC17,30308
2003-07-09,0,Wed,LAN,NL,89,SLN,NL,90,6,5,54,N,,,,STL09,32325
2003-07-10,0,Thu,KCA,AL,89,ANA,AL,89,1,7,51,D,,,,ANA01,38836
2003-07-10,0,Thu,NYA,AL,90,CLE,AL,90,2,3,57,N,,,,CLE08,30167
2003-07-10,0,Thu,CHA,AL,90,DET,AL,89,0,1,51,D,,,,DET05,18206
2003-07-10,0,Thu,TBA,AL,89,OAK,AL,90,2,5,51,D,,,,OAK01,14299
2003-07-10,0,Thu,BAL,AL,88,SEA,AL,90,4,1,54,N,,,,SEA03,35801
2003-07-10,0,Thu,MIN,AL,90,TEX,AL,90,4,9,51,N,,,,ARL02,17507
2003-07-10,0,Thu,BOS,AL,90,TOR,AL,92,7,1,54,N,,,,TOR02,20113
2003-07-10,0,Thu,SDN,NL,93,ARI,NL,91,14,2,54,D,,,,PHO01,33336
2003-07-10,0,Thu,ATL,NL,90,CHN,NL,91,13,3,54,D,,,,CHI11,38756
2003-07-10,0,Thu,SFN,NL,91,COL,NL,94,3,11,51,N,,,,DEN02,30954
2003-07-10,0,Thu,CIN,NL,90,HOU,NL,91,2,11,51,N,,,,HOU03,28712
2003-07-10,0,Thu,PIT,NL,88,MIL,NL,90,5,4,54,D,,,,MIL06,21190
2003-07-10,0,Thu,PHI,NL,89,NYN,NL,90,7,2,54,N,,,,NYC17,25913
2003-07-10,0,Thu,LAN,NL,90,SLN,NL,91,9,4,54,N,,,,STL09,35610
2003-07-11,0,Fri,MIN,AL,91,ANA,AL,90,0,5,51,N,,,,ANA01,43442
2003-07-11,0,Fri,CHA,AL,91,CLE,AL,91,5,12,51,N,,,,CLE08,27712
2003-07-11,0,Fri,BOS,AL,91,DET,AL,90,5,3,54,N,,,,DET05,26538
2003-07-11,0,Fri,BAL,AL,89,OAK,AL,91,0,2,51,N,,,,OAK01,16198
2003-07-11,0,Fri,TBA,AL,90,SEA,AL,91,3,4,51,N,,,,SEA03,45156
2003-07-11,0,Fri,KCA,AL,90,TEX,AL,91,13,3,54,N,,,,ARL02,33536
2003-07-11,0,Fri,NYA,AL,91,TOR,AL,93,8,5,54,N,,,,TOR02,27652
2003-07-11,0,Fri,SFN,NL,92,ARI,NL,92,10,7,54,N,,,,PHO01,44105
2003-07-11,0,Fri,ATL,NL,91,CHN,NL,92,9,5,54,D,,,,CHI11,39334
2003-07-11,0,Fri,LAN,NL,91,COL,NL,95,6,7,51,N,,,,DEN02,34150
2003-07-11,0,Fri,PIT,NL,89,HOU,NL,92,2,4,51,N,,,,HOU03,31474
2003-07-11,0,Fri,CIN,NL,91,MIL,NL,91,6,1,54,N,,,,MIL06,28130
2003-07-11,0,Fri,FLO,NL,93,MON,NL,92,5,4,54,N,,,,MON02,7251
2003-07-11,0,Fri,PHI,NL,90,NYN,NL,91,10,3,54,N,,,,NYC17,35884
2003-07-11,0,Fri,SDN,NL,94,SLN,NL,92,2,4,51,N,,,,STL09,33725
2003-07-12,0,Sat,MIN,AL,92,ANA,AL,91,1,6,51,D,,,,ANA01,43174
2003-07-12,1,Sat,CHA,AL,92,CLE,AL,92,7,4,60,D,,,,CLE08,24163
2003-07-12,2,Sat,CHA,AL,93,CLE,AL,93,2,4,51,N,,,,CLE08,27165
2003-07-12,0,Sat,BOS,AL,92,DET,AL,91,4,2,66,N,,,,DET05,23206
2003-07-12,0,Sat,BAL,AL,90,OAK,AL,92,3,5,51,D,,,,OAK01,44807
2003-07-12,0,Sat,TBA,AL,91,SEA,AL,92,6,5,54,N,,,,SEA03,45655
2003-07-12,0,Sat,KCA,AL,91,TEX,AL,92,8,2,54,N,,,,ARL02,32654
2003-07-12,0,Sat,NYA,AL,92,TOR,AL,94,3,10,51,D,,,,TOR02,37119
2003-07-12,0,Sat,SFN,NL,93,ARI,NL,93,8,1,54,D,,,,PHO01,45653
2003-07-12,0,Sat,ATL,NL,92,CHN,NL,93,3,7,51,D,,,,CHI11,39980
2003-07-12,0,Sat,LAN,NL,92,COL,NL,96,3,5,51,N,,,,DEN02,41696
2003-07-12,0,Sat,PIT,NL,90,HOU,NL,93,5,2,54,N,,,,HOU03,34762
2003-07-12,0,Sat,CIN,NL,92,MIL,NL,92,5,1,54,N,,,,MIL06,33977
2003-07-12,0,Sat,FLO,NL,94,MON,NL,93,1,7,51,N,,,,MON02,28170
2003-07-12,0,Sat,PHI,NL,91,NYN,NL,92,4,2,66,D,,,,NYC17,33452
2003-07-12,0,Sat,SDN,NL,95,SLN,NL,93,7,9,63,N,,,,STL09,48774
2003-07-13,0,Sun,MIN,AL,93,ANA,AL,92,3,8,51,D,,,,ANA01,38835
2003-07-13,0,Sun,CHA,AL,94,CLE,AL,94,7,4,54,D,,,,CLE08,26467
2003-07-13,0,Sun,BOS,AL,93,DET,AL,92,0,3,51,D,,,,DET05,23829
2003-07-13,0,Sun,BAL,AL,91,OAK,AL,93,0,1,52,D,,,,OAK01,24162
2003-07-13,0,Sun,TBA,AL,92,SEA,AL,93,2,13,51,D,,,,SEA03,45602
2003-07-13,0,Sun,KCA,AL,92,TEX,AL,93,8,2,54,N,,,,ARL02,21424
2003-07-13,0,Sun,NYA,AL,93,TOR,AL,95,6,2,54,D,,,,TOR02,32664
2003-07-13,0,Sun,SFN,NL,94,ARI,NL,94,4,7,51,D,,,,PHO01,44719
2003-07-13,0,Sun,ATL,NL,93,CHN,NL,94,7,2,54,D,,,,CHI11,39832
2003-07-13,0,Sun,LAN,NL,93,COL,NL,97,9,3,54,D,,,,DEN02,32483
2003-07-13,0,Sun,PIT,NL,91,HOU,NL,94,2,5,51,D,,,,HOU03,32273
2003-07-13,0,Sun,CIN,NL,93,MIL,NL,93,10,8,72,D,,,,MIL06,23632
2003-07-13,0,Sun,FLO,NL,95,MON,NL,94,11,4,54,D,,,,MON02,16084
2003-07-13,0,Sun,PHI,NL,92,NYN,NL,93,3,4,52,D,,,,NYC17,31630
2003-07-13,0,Sun,SDN,NL,96,SLN,NL,94,1,3,51,D,,,,STL09,48102
2003-07-17,0,Thu,ANA,AL,93,BAL,AL,92,1,2,51,N,,,,BAL12,32554
2003-07-17,0,Thu,TOR,AL,96,BOS,AL,94,5,2,54,N,,,,BOS07,34521
2003-07-17,0,Thu,DET,AL,93,CHA,AL,95,10,9,54,N,,,,CHI12,17060
2003-07-17,0,Thu,SEA,AL,94,KCA,AL,93,1,7,51,N,,,,KAN06,22481
2003-07-17,0,Thu,OAK,AL,94,MIN,AL,94,2,6,51,N,,,,MIN03,20139
2003-07-17,0,Thu,CLE,AL,95,NYA,AL,94,4,5,51,N,,,,NYC16,46401
2003-07-17,0,Thu,TEX,AL,94,TBA,AL,93,12,6,54,N,,,,STP01,11366
2003-07-17,0,Thu,NYN,NL,94,ATL,NL,94,2,3,52,N,,,,ATL02,36688
2003-07-17,0,Thu,HOU,NL,95,CIN,NL,94,5,4,54,N,,,,CIN09,29366
2003-07-17,0,Thu,SLN,NL,95,LAN,NL,94,3,6,51,N,,,,LOS03,40331
2003-07-17,0,Thu,MON,NL,95,PHI,NL,93,2,5,65,N,,,,PHI12,23874
2003-07-17,0,Thu,MIL,NL,94,PIT,NL,92,7,5,54,N,,,,PIT08,32304
2003-07-17,0,Thu,ARI,NL,95,SDN,NL,97,9,1,54,D,,,,SAN01,27346
2003-07-17,0,Thu,COL,NL,98,SFN,NL,95,4,8,51,N,,,,SFO03,41052
2003-07-18,0,Fri,ANA,AL,94,BAL,AL,93,5,6,51,N,,,,BAL12,33612
2003-07-18,0,Fri,TOR,AL,97,BOS,AL,95,4,1,54,N,,,,BOS07,34136
2003-07-18,0,Fri,DET,AL,94,CHA,AL,96,5,7,51,N,,,,CHI12,18868
2003-07-18,0,Fri,SEA,AL,95,KCA,AL,94,6,3,54,N,,,,KAN06,30698
2003-07-18,0,Fri,OAK,AL,95,MIN,AL,95,2,3,51,N,,,,MIN03,21852
2003-07-18,0,Fri,CLE,AL,96,NYA,AL,95,4,10,51,N,,,,NYC16,47341
2003-07-18,0,Fri,TEX,AL,95,TBA,AL,94,0,2,51,N,,,,STP01,9676
2003-07-18,0,Fri,NYN,NL,95,ATL,NL,95,4,11,51,N,,,,ATL02,44815
2003-07-18,0,Fri,HOU,NL,96,CIN,NL,95,5,3,54,N,,,,CIN09,33745
2003-07-18,0,Fri,CHN,NL,95,FLO,NL,96,0,6,51,N,,,,MIA01,26174
2003-07-18,0,Fri,SLN,NL,96,LAN,NL,95,5,8,51,N,,,,LOS03,43504
2003-07-18,0,Fri,MON,NL,96,PHI,NL,94,3,1,54,N,,,,PHI12,22789
2003-07-18,0,Fri,MIL,NL,95,PIT,NL,93,2,7,51,N,,,,PIT08,31697
2003-07-18,0,Fri,ARI,NL,96,SDN,NL,98,6,0,54,N,,,,SAN01,24223
2003-07-18,0,Fri,COL,NL,99,SFN,NL,96,0,7,51,N,,,,SFO03,41690
2003-07-19,0,Sat,ANA,AL,95,BAL,AL,94,4,8,51,N,,,,BAL12,37507
2003-07-19,0,Sat,TOR,AL,98,BOS,AL,96,4,5,57,N,,,,BOS07,34812
2003-07-19,0,Sat,DET,AL,95,CHA,AL,97,2,6,51,N,,,,CHI12,32245
2003-07-19,0,Sat,SEA,AL,96,KCA,AL,95,1,5,51,N,,,,KAN06,39808
2003-07-19,0,Sat,OAK,AL,96,MIN,AL,96,4,9,51,D,,,,MIN03,25392
2003-07-19,0,Sat,CLE,AL,97,NYA,AL,96,4,7,51,D,,,,NYC16,54981
2003-07-19,0,Sat,TEX,AL,96,TBA,AL,95,7,3,54,N,,,,STP01,14136
2003-07-19,0,Sat,NYN,NL,96,ATL,NL,96,4,7,51,D,,,,ATL02,45759
2003-07-19,0,Sat,HOU,NL,97,CIN,NL,96,9,8,54,D,,,,CIN09,41772
2003-07-19,0,Sat,CHN,NL,96,FLO,NL,97,1,0,54,N,,,,MIA01,30432
2003-07-19,0,Sat,SLN,NL,97,LAN,NL,96,3,1,54,D,,,,LOS03,41195
2003-07-19,0,Sat,MON,NL,97,PHI,NL,95,3,4,65,N,,,,PHI12,28794
2003-07-19,0,Sat,MIL,NL,96,PIT,NL,94,1,0,54,N,,,,PIT08,24461
2003-07-19,0,Sat,ARI,NL,97,SDN,NL,99,0,2,51,N,,,,SAN01,38901
2003-07-19,0,Sat,COL,NL,100,SFN,NL,97,3,5,51,D,,,,SFO03,42607
2003-07-20,0,Sun,ANA,AL,96,BAL,AL,95,6,7,51,D,,,,BAL12,40046
2003-07-20,0,Sun,TOR,AL,99,BOS,AL,97,4,9,51,D,,,,BOS07,34321
2003-07-20,0,Sun,DET,AL,96,CHA,AL,98,1,10,51,D,,,,CHI12,20631
2003-07-20,0,Sun,SEA,AL,97,KCA,AL,96,5,7,58,D,,,,KAN06,16880
2003-07-20,0,Sun,OAK,AL,97,MIN,AL,97,4,6,51,D,,,,MIN03,26799
2003-07-20,0,Sun,CLE,AL,98,NYA,AL,97,4,7,51,D,,,,NYC16,51891
2003-07-20,0,Sun,TEX,AL,97,TBA,AL,96,4,15,51,D,,,,STP01,13730
2003-07-20,0,Sun,NYN,NL,97,ATL,NL,97,8,11,51,D,,,,ATL02,36029
2003-07-20,0,Sun,HOU,NL,98,CIN,NL,97,6,3,54,D,,,,CIN09,32062
2003-07-20,0,Sun,CHN,NL,97,FLO,NL,98,16,2,54,D,,,,MIA01,25574
2003-07-20,0,Sun,SLN,NL,98,LAN,NL,97,10,7,54,N,,,,LOS03,46110
2003-07-20,0,Sun,MON,NL,98,PHI,NL,96,2,3,51,D,,,,PHI12,37552
2003-07-20,0,Sun,MIL,NL,97,PIT,NL,95,3,6,51,D,,,,PIT08,22643
2003-07-20,0,Sun,ARI,NL,98,SDN,NL,100,2,3,51,D,,,,SAN01,28569
2003-07-20,0,Sun,COL,NL,101,SFN,NL,98,4,8,51,D,,,,SFO03,42620
2003-07-21,0,Mon,TEX,AL,98,BAL,AL,96,2,3,51,N,,,,BAL12,29354
2003-07-21,0,Mon,DET,AL,97,BOS,AL,98,5,14,51,N,,,,BOS07,33823
2003-07-21,0,Mon,CLE,AL,99,CHA,AL,99,3,4,51,N,,,,CHI12,31776
2003-07-21,0,Mon,OAK,AL,98,KCA,AL,97,6,1,54,N,,,,KAN06,22627
2003-07-21,0,Mon,SEA,AL,98,MIN,AL,98,4,5,51,N,,,,MIN03,20306
2003-07-21,0,Mon,TOR,AL,100,NYA,AL,98,8,0,45,N,,,,NYC16,51958
2003-07-21,0,Mon,ANA,AL,97,TBA,AL,97,2,3,51,N,,,,STP01,9673
2003-07-21,0,Mon,CHN,NL,98,ATL,NL,98,15,6,54,N,,,,ATL02,39950
2003-07-21,0,Mon,MIL,NL,98,CIN,NL,98,2,11,51,N,,,,CIN09,22630
2003-07-21,0,Mon,MON,NL,99,FLO,NL,99,1,4,51,N,,,,MIA01,10769
2003-07-21,0,Mon,COL,NL,102,LAN,NL,98,4,1,54,N,,,,LOS03,27243
2003-07-21,0,Mon,NYN,NL,98,PHI,NL,97,8,6,54,N,,,,PHI12,33208
2003-07-21,0,Mon,HOU,NL,99,PIT,NL,96,3,5,51,N,,,,PIT08,14271
2003-07-21,0,Mon,SLN,NL,99,SDN,NL,101,4,5,58,N,,,,SAN01,26881
2003-07-21,0,Mon,ARI,NL,99,SFN,NL,99,4,5,51,N,,,,SFO03,41421
2003-07-22,0,Tue,TEX,AL,99,BAL,AL,97,6,12,51,D,,,,BAL12,31725
2003-07-22,0,Tue,DET,AL,98,BOS,AL,99,4,7,51,N,,,,BOS07,33570
2003-07-22,0,Tue,CLE,AL,100,CHA,AL,100,2,5,51,D,,,,CHI12,20667
2003-07-22,0,Tue,OAK,AL,99,KCA,AL,98,10,0,54,D,,,,KAN06,23500
2003-07-22,0,Tue,SEA,AL,99,MIN,AL,99,10,8,54,N,,,,MIN03,22229
2003-07-22,0,Tue,ANA,AL,98,TBA,AL,98,3,1,54,D,,,,STP01,21241
2003-07-22,0,Tue,CHN,NL,99,ATL,NL,99,4,8,51,N,,,,ATL02,39226
2003-07-22,0,Tue,MIL,NL,99,CIN,NL,99,6,4,54,N,,,,CIN09,22336
2003-07-22,0,Tue,MON,NL,100,FLO,NL,100,1,9,51,N,,,,MIA01,10512
2003-07-22,0,Tue,COL,NL,103,LAN,NL,99,2,5,51,N,,,,LOS03,30416
2003-07-22,0,Tue,NYN,NL,99,PHI,NL,98,7,5,54,D,,,,PHI12,37164
2003-07-22,0,Tue,HOU,NL,100,PIT,NL,97,2,0,54,N,,,,PIT08,16661
